,symptoms,treatments,drugs,bodyparts
504,['staring'],['quarantine'],[],"['eye', 'foot', 'nose']"
505,"['pneumonia', 'common cold', 'coronavirus infections', 'catch - finding of sensory dimension of pain']",['insertion of pack (procedure)'],[],"['lung', 'respiratory tract structure']"
506,['coronavirus infections'],[],[],[]
507,"['pneumonia', 'coronavirus infections']",['special diet therapy'],[],"['avian crop', 'integumentary scale', 'gut']"
508,"['infantile neuroaxonal dystrophy', 'communicable diseases', 'coronavirus infections']","['transjugular intrahepatic portosystemic shunt procedure', 'soaking procedure', 'obstetric delivery', 'therapeutic tactile stimulation', 'incision and drainage', 'toilet procedure', 'sterilization for infection control', 'therapeutic procedure', 'demand (clinical)']",[],"['hand', 'foot']"
509,"['respiratory failure', 'pulmonary congestion', 'syndrome', 'coronavirus infections', 'anosmia', 'ageusia', 'fatigue']",['spatial guidance for medical procedure'],[],"['sensory nerve', 'olfactory cortex', 'entire brain', 'nose']"
510,"['communicable diseases', 'severe acute respiratory syndrome', 'common cold', 'influenza']",[],[],['heart']
511,"['smallpox', 'cowpox', 'syphilis', 'nervousness']","['extraction', 'inoculation', 'incision and drainage', 'vaccination', 'coronavirus vaccination', 'variolation']",[],"['entire calf of leg (body structure)', 'bony process']"
512,[],['coronavirus vaccination'],[],[]
513,"['influenza', 'hemorrhoids', 'upper respiratory infections']",[],[],[]
514,"['heparin-induced thrombocytopenia', 'respiratory tract infections', 'influenza', 'asthma', 'upper respiratory infections', 'disease']",[],[],"['entire respiratory tract', 'lung', 'entire lung']"
515,['coronavirus infections'],[],[],[]
516,['coronavirus infections'],[],[],[]
517,"['fatigue', 'coughing', 'chills']","['chemotherapy regimen', 'incision and drainage', 'therapeutic procedure']",[],['hand']
518,"['common cold', 'chronic obstructive airway disease', 'coughing']",[],[],[]
519,['coronavirus infections'],"['quarantine', 'reparative closure', 'incision and drainage', 'discussion (procedure)']",[],"['poll - head', 'hippocampus proper']"
520,['coronavirus infections'],[],[],[]
521,"['communicable diseases', 'common cold', 'influenza', 'upper respiratory infections', 'coronavirus infections']","['medical counseling', 'therapeutic procedure']",[],"['entire respiratory tract', 'sweat glands']"
522,"['pharyngitis', 'common cold', 'influenza', 'primary cough headache', 'slight fever', 'illness (finding)', 'sore throat', 'headache', 'coughing', 'lethargy', 'dyspnea']","['discussion (procedure)', 'cardiac lead procedure']",[],['lung']
523,['coronavirus infections'],[],[],[]
524,"['sinusitis', 'immune system diseases', 'influenza', 'chronic disease', 'upper respiratory infections', 'multiple sclerosis', 'symptom flare up', 'flare']",[],[],[]
525,['stinging sensation'],[],[],"['entire elbow region', 'hand', 'tooth structure', 'entire upper limb']"
526,"['influenza', 'coronavirus infections']","['isolation procedure', 'therapeutic procedure']",[],[]
527,['coronavirus infections'],"['therapeutic tactile stimulation', 'discussion (procedure)']",[],"['poll - head', 'hand']"
528,['cachexia'],"['therapeutic mobilization', 'therapeutic procedure', 'cardiac lead procedure']",[],['poll - head']
529,"['hypertensive disease', 'heparin-induced thrombocytopenia', 'coronavirus infections']","['interventional procedure', 'therapeutic tactile stimulation', 'shaving - surgical procedure']",[],"['eye', 'entire face']"
530,"['heparin-induced thrombocytopenia', 'influenza', 'coronavirus infections', 'weakness']",[],[],['hand']
531,"['infantile neuroaxonal dystrophy', 'coronavirus infections']",['quarantine'],[],[]
532,"['communicable diseases', 'pneumonia', 'common cold', 'influenza', 'coronavirus infections', 'signs and symptoms, respiratory', 'coughing', 'dyspnea']",['cardiac lead procedure'],[],[]
533,['coronavirus infections'],"['cisplatin/ifosfamide/mesna/mitomycin protocol', 'toilet procedure']",[],['body part']
534,"['influenza', 'coronavirus infections', 'weakness']","['reparative closure', 'demand (clinical)']",[],[]
535,"['infantile neuroaxonal dystrophy', 'pneumonia', 'upper respiratory infections', 'coronavirus infections']","['triage', 'injection of therapeutic agent', 'therapeutic tactile stimulation']",[],"['hand', 'eye', 'lanugo', 'nose']"
536,['coronavirus infections'],[],[],[]
537,['coronavirus infections'],[],[],['stem of organ']
538,"['heparin-induced thrombocytopenia', 'pneumonia', 'meningitis', 'influenza', 'coronavirus infections']","['vaccination', 'coronavirus vaccination']",[],['20s']
539,['coronavirus infections'],[],[],[]
540,['coronavirus infections'],[],[],[]
541,['coronavirus infections'],[],[],[]
542,"['influenza', 'coronavirus infections']",['therapeutic tactile stimulation'],[],[]
543,"['communicable diseases', 'wasting', 'common cold', 'posterior reversible encephalopathy syndrome', 'hiv infections', 'coronavirus infections', 'rolling of eyes', 'pain']","['administration procedure', 'release (procedure)']",[],['beak']
544,"['digitorenocerebral syndrome', 'influenza', 'coronavirus infections']",['removal by grinding'],[],[]
545,"['coronavirus infections', 'disease']",[],[],['wing']
546,['coronavirus infections'],[],[],[]
547,['coronavirus infections'],[],[],[]
548,['coronavirus infections'],['cardiac lead procedure'],[],[]
549,['coronavirus infections'],[],[],[]
550,['coronavirus infections'],[],[],[]
551,['coronavirus infections'],[],[],[]
552,['coronavirus infections'],['quarantine'],[],[]
553,"['communicable diseases', 'critical illness', 'coronavirus infections']",['therapeutic procedure'],[],[]
554,['coronavirus infections'],[],[],[]
555,"['coronavirus infections', 'nightmares']",['quarantine'],[],[]
556,['coronavirus infections'],[],[],[]
557,"['tumor necrosis factor receptor 1-associated periodic syndrome', 'digitorenocerebral syndrome', 'decompression sickness', 'coronavirus infections', 'disease', 'coughing']",['toilet procedure'],[],['hand']
558,['coronavirus infections'],[],[],[]
559,"['communicable diseases', 'dengue fever', 'hemorrhagic fever, ebola', 'coronavirus infections']",[],[],[]
560,"['wasting', 'coronavirus infections', 'hemorrhagic fever, ebola', 'blackout - symptom']","['administration procedure', 'coronavirus vaccination']",[],[]
561,"['communicable diseases', 'coronavirus infections']","['adoptive immunotherapy', 'vaccination', 'therapeutic procedure']",[],['lanugo']
562,"['communicable diseases', 'coronavirus infections']",[],[],[]
563,['coronavirus infections'],[],[],[]
564,"['coronavirus infections', 'weakness']",[],[],[]
565,['coronavirus infections'],[],[],[]
566,"['severe acute respiratory syndrome', 'coronavirus infections']",[],[],[]
567,"['coronavirus infections', 'seizures', 'abnormal coordination']",['therapeutic procedure'],[],[]
568,['coronavirus infections'],[],[],[]
569,"['communicable diseases', 'severe acute respiratory syndrome', 'west nile viral infection', 'hemorrhagic fever, ebola', 'virus diseases']",[],[],[]
570,"['migraine disorders', 'communicable diseases', 'small fiber neuropathy', 'acquired disease', 'common cold', 'herpes zoster disease', 'pneumocystis jiroveci pneumonia', 'coronavirus infections', 'pyotraumatic dermatitis', 'lichen planus', 'liver cirrhosis', 'idiopathic peripheral neuropathy', 'neuropathy', 'erythromelalgia', 'disease', 'painful bladder syndrome', 'heartburn', 'upper extremity paresis', 'numbness of foot', 'malaise', 'fatigue', 'burning sensation', 'headache', 'pain', 'nervousness', 'nasal itching', 'numbness', 'shoulder tenderness', 'perceived quality of life', 'illness (finding)', 'nausea', 'flare', 'pruritus', 'has tingling sensation', 'burning sensation of leg', 'local reaction', 'arm pain', 'burning feet', 'sore to touch', 'chills']","['application of ice packs', 'transplantation', 'chemotherapy regimen', 'tooth extraction', 'administration procedure', 'gene therapy', 'incision and drainage', 'discussion (procedure)', 'neurostimulation procedures of spinal cord tissue', 'childhood immunization', 'root canal therapy', 'drugs', 'liquid diet', 'treatment protocols', 'injection of therapeutic agent', 'adoptive immunotherapy', 'primary operation', 'vaccination', 'injection procedure', 'therapeutic procedure']",['gatorade'],"['toes', 'entire right foot', 'inferior esophageal sphincter structure', 'gingiva', 'hand', 'hip structure', 'muscle of arm', 'brain', 'entire face', 'entire ear', 'intestines', 'lamina i of gray matter of spinal cord', 'entire upper arm', 'toes.right', 'foot']"
571,"['diabetes mellitus, non-insulin-dependent', 'potassium aggravated myotonia', 'digitorenocerebral syndrome', 'heparin-induced thrombocytopenia', 'common cold', 'chronic venous insufficiency', 'myopathy', 'bursitis of hip', 'lung diseases', 'bursitis', 'transient ischemic attack', 'infantile neuroaxonal dystrophy', 'arthritis, psoriatic', 'inflammation of joint of foot', 'chronic kidney diseases', 'autoimmune diseases', 'radiation damage', 'disease', 'steroid-induced myopathy', 'painful bladder syndrome', 'seizures', 'illness (finding)', 'tired', 'out (of) breath', 'agitation', 'fatigue', 'tenalgia', 'myalgia', 'pain', 'depressed - symptom', 'back pain', 'dyspnea']","['knee replacement arthroplasty (procedure)', 'back exercises', 'bench press', 'exercise, aerobic', 'bortezomib/dexamethasone/pegylated liposomal doxorubicin regimen', 'cyclophosphamide/doxorubicin/etoposide/interleukin-2', 'radiation treatment', 'exercise class', 'removal by grinding', 'discussion (procedure)', 'reconstructive surgical procedures', 'cardiac lead procedure', '5 minutes office visit', 'physical therapy exercises', 'bone marrow transplantation', 'yoga', 'special diet therapy', 'echo protocol', 'chemotherapy regimen', 'supervision (regime/therapy)', 'incision and drainage', 'reminding', 'boot traction', 'therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'exercise pain management', 'therapeutic procedure']",[],"['heart', 'limb structure', 'entire lobe of lung', 'hippocampus proper', 'knee', 'hair', 'stomach', 'entire ear', 'entire face', 'kidney', 'entire neck', 'entire head', 'structure of achilles tendon', 'lanugo', 'foot']"
572,"['communicable diseases', 'cystitis', 'influenza', 'rare diseases', 'herpes zoster disease', 'septicemia', 'pneumocystis jiroveci pneumonia', 'hepatic methionine adenosyltransferase deficiency', 'infantile neuroaxonal dystrophy', 'neonatal hemochromatosis', 'diabetes mellitus', 'macrophage activation syndrome', 'cold symptoms', 'malnutrition', 'signs and symptoms', 'malaise', 'coughing', 'charmed', 'clouded consciousness', 'kidney problem', 'sore to touch']","['heart transplantation', 'administration of antibiotic', 'transplantation', 'chemotherapy regimen', 'quarantine', 'administration procedure', 'revision procedure', 'lung transplantation', 'cisplatin/cyclophosphamide/doxorubicin protocol', 'coronavirus vaccination', 'spatial guidance for medical procedure', 'discussion (procedure)', 'procedures involving the use of pharmaceuticals', 'booster immunization - actsubstanceadministrationcode', 'cardiac lead procedure', 'childhood immunization', 'drugs', 'organ donation procedure', 'injection of therapeutic agent', 'kidney transplantation', 'therapeutic tactile stimulation', 'arm injection', 'vaccination', 'manipulation procedure']",[],"['heart', 'entire upper arm', 'organ', 'hippocampus proper', 'hand', 'bony process', 'lung', 'transplanted organ', 'structure of transplanted liver', 'kidney']"
573,"['prediabetes syndrome', 'meckel syndrome type 1', 'photoparoxysmal response 1', 'multiple pathologies', 'terminal illness', 'herpes zoster disease', 'giant cell arteritis', 'coronavirus infections', 'pneumocystis jiroveci pneumonia', 'arthritis', 'erythema', 'severe chronic obstructive pulmonary disease', 'infantile neuroaxonal dystrophy', 'adenovirus infections', 'autoimmune diseases', 'immune system diseases', 'asthma', 'sleep apnea syndromes', 'chromosome 2q32-q33 deletion syndrome', 'recurrent disease', 'mungan syndrome', 'disease', 'ache', 'body ache', 'tired', 'shoulder pain', 'headache severe', 'excruciating pain', 'headache', 'flushing', 'pain', 'lightheadedness', 'nervousness', 'acute onset fever', 'nausea', 'flare', 'pruritus', 'dizziness', 'sore to touch', 'chills', 'dyspnea']","['quarantine', 'administration procedure', 'influenza vaccination', 'gene therapy', 'incision and drainage', 'immunization schedule', 'immunization', 'coronavirus vaccination', 'spatial guidance for medical procedure', 'discussion (procedure)', 'cold turkey', 'childhood immunization', 'drugs', 'injection of therapeutic agent', 'interventional procedure', 'therapeutic tactile stimulation', 'septoplasty', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'prophylactic treatment', 'vaccination', 'release (procedure)']","['prednisone 10 mg', 'prednisone 20 mg', 'prednisone 5 mg oral tablet', 'prednisone 2 mg']","['cuff - body part', 'entire upper arm', 'hand', 'hip structure', 'gut', 'quarter of the udder', 'lanugo']"
574,"['punctate inner choroidopathy', 'digitorenocerebral syndrome', 'heparin-induced thrombocytopenia', 'fish-eye disease', 'common cold', 'hemorrhoids', 'dermatofibrosis lenticularis disseminata', 'chromosome 2q32-q33 deletion syndrome', 'short stature, onychodysplasia, facial dysmorphism, and hypotrichosis syndrome', 'arthritis', 'tired', 'exanthema', 'hunger', 'fatigue', 'circling gait', 'tremor', 'spells (neurological symptom)', 'chills']","['childhood immunization', 'surgical repair', 'removal technique', 'injection of therapeutic agent', 'distraction therapy', 'incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'reminding', 'exercise pain management', 'therapeutic procedure', 'discussion (procedure)', 'removal by grinding']",[],"['bone structure of rib', 'entire head', 'supernumerary mandibular right central primary incisor', 'tail', 'fifth toe structure', 'bony process', 'lanugo', 'skeletal bone']"
575,"['infantile neuroaxonal dystrophy', 'chronic kidney diseases', 'digitorenocerebral syndrome', 'heparin-induced thrombocytopenia', 'respiratory tract infections', 'macrophage activation syndrome', 'asthma', 'upper respiratory infections', 'coronavirus infections', 'seizures', 'shaking of hands', 'gastrointestinal gas', 'dizziness', 'catch - finding of sensory dimension of pain', 'sore throat', 'sore to touch']","['heart transplantation', 'elective surgical procedures', 'transplantation', 'chemotherapy regimen', 'quarantine', 'group reassurance', 'incision and drainage', 'therapeutic immunosuppression', 'discussion (procedure)', 'removal of kidney from donor', 'obstetric delivery', 'treatment protocols', 'kidney transplantation', 'therapeutic tactile stimulation', 'pancreas transplantation', 'medical counseling', 'isolation procedure', 'gamete intrafallopian transfer']",[],"['organ', 'inferior esophageal sphincter structure', 'hand', 'hippocampus proper', 'right kidney', 'liver', 'entire face', 'lung', 'kidney', 'structure of transplanted liver']"
