,symptoms,treatments,drugs,bodyparts
499,"['Communicable Diseases', 'Digitorenocerebral Syndrome', 'Influenza']","['Quarantine', 'Reparative closure']",[],"['Eye', 'Nose']"
500,"['Deficiency of glucose-6-phosphate dehydrogenase', 'Severe Combined Immunodeficiency', 'Adenosine deaminase deficiency', 'Severe Acute Respiratory Syndrome', 'Pneumonia', 'Heparin-induced thrombocytopenia', 'Mucocutaneous Lymph Node Syndrome', 'Upper Respiratory Infections', 'Coronavirus Infections', 'Paramyotonia Congenita (disorder)', 'Dyspnea']","['DRUGS', 'Fever treatment', 'Bypass', 'Therapeutic procedure', 'Cardiac Lead Procedure']",[],"['Respiratory tract structure', 'Lung']"
501,"['Herpes zoster disease', 'Virus Diseases']","['Medical therapy', 'Therapeutic procedure']",[],[]
502,"['Communicable Diseases', 'Heparin-induced thrombocytopenia', 'Labyrinthitis', 'Common Cold', 'Influenza', 'Asthma', 'Upper Respiratory Infections', 'Dwarfism', 'Coronavirus Infections', 'Pyotraumatic dermatitis', 'Disease', 'Flatulence', 'Catch - Finding of sensory dimension of pain', 'Flushing', 'Coughing']","['Quarantine', 'Therapeutic tactile stimulation', 'Toilet procedure', 'Incision and drainage']",[],"['Entire head', 'Hand', 'Eye', 'Entire face', 'Lung', 'Foot', 'Nose']"
503,"['Coronavirus Infections', 'Disease']","['Transjugular intrahepatic portosystemic shunt procedure', 'Interventional procedure']",[],"['Duct (organ) structure', 'Entire face']"
504,['Staring'],['Quarantine'],[],"['Eye', 'Foot', 'Nose']"
505,"['Pneumonia', 'Common Cold', 'Coronavirus Infections', 'Catch - Finding of sensory dimension of pain']",['Insertion of pack (procedure)'],[],"['Lung', 'Respiratory tract structure']"
506,['Coronavirus Infections'],[],[],[]
507,"['Pneumonia', 'Coronavirus Infections']",['Special Diet Therapy'],[],"['Avian crop', 'Integumentary scale', 'Gut']"
508,"['Infantile Neuroaxonal Dystrophy', 'Communicable Diseases', 'Coronavirus Infections']","['Transjugular intrahepatic portosystemic shunt procedure', 'Soaking Procedure', 'Obstetric Delivery', 'Therapeutic tactile stimulation', 'Incision and drainage', 'Toilet procedure', 'Sterilization for infection control', 'Therapeutic procedure', 'Demand (clinical)']",[],"['Hand', 'Foot']"
509,"['Respiratory Failure', 'Pulmonary congestion', 'Syndrome', 'Coronavirus Infections', 'Anosmia', 'Ageusia', 'Fatigue']",['Spatial guidance for medical procedure'],[],"['Sensory nerve', 'Olfactory Cortex', 'Entire brain', 'Nose']"
510,"['Communicable Diseases', 'Severe Acute Respiratory Syndrome', 'Common Cold', 'Influenza']",[],[],['Heart']
511,"['Smallpox', 'Cowpox', 'Syphilis', 'Nervousness']","['Extraction', 'Inoculation', 'Incision and drainage', 'Vaccination', 'Coronavirus vaccination', 'Variolation']",[],"['Entire calf of leg (body structure)', 'bony process']"
512,[],['Coronavirus vaccination'],[],[]
513,"['Influenza', 'Hemorrhoids', 'Upper Respiratory Infections']",[],[],[]
514,"['Heparin-induced thrombocytopenia', 'Respiratory Tract Infections', 'Influenza', 'Asthma', 'Upper Respiratory Infections', 'Disease']",[],[],"['Entire respiratory tract', 'Lung', 'Entire lung']"
515,['Coronavirus Infections'],[],[],[]
516,['Coronavirus Infections'],[],[],[]
517,"['Fatigue', 'Coughing', 'Chills']","['Chemotherapy Regimen', 'Incision and drainage', 'Therapeutic procedure']",[],['Hand']
518,"['Common Cold', 'Chronic Obstructive Airway Disease', 'Coughing']",[],[],[]
519,['Coronavirus Infections'],"['Quarantine', 'Reparative closure', 'Incision and drainage', 'Discussion (procedure)']",[],"['Poll - head', 'Hippocampus Proper']"
520,['Coronavirus Infections'],[],[],[]
521,"['Communicable Diseases', 'Common Cold', 'Influenza', 'Upper Respiratory Infections', 'Coronavirus Infections']","['Medical counseling', 'Therapeutic procedure']",[],"['Entire respiratory tract', 'Sweat Glands']"
522,"['Pharyngitis', 'Common Cold', 'Influenza', 'Primary Cough Headache', 'slight fever', 'Illness (finding)', 'Sore Throat', 'Headache', 'Coughing', 'Lethargy', 'Dyspnea']","['Discussion (procedure)', 'Cardiac Lead Procedure']",[],['Lung']
523,['Coronavirus Infections'],[],[],[]
524,"['Sinusitis', 'Immune System Diseases', 'Influenza', 'Chronic disease', 'Upper Respiratory Infections', 'Multiple Sclerosis', 'Symptom Flare Up', 'Flare']",[],[],[]
525,['Stinging Sensation'],[],[],"['Entire elbow region', 'Hand', 'Tooth structure', 'Entire upper limb']"
526,"['Influenza', 'Coronavirus Infections']","['Isolation procedure', 'Therapeutic procedure']",[],[]
527,['Coronavirus Infections'],"['Therapeutic tactile stimulation', 'Discussion (procedure)']",[],"['Poll - head', 'Hand']"
528,['Cachexia'],"['Therapeutic Mobilization', 'Therapeutic procedure', 'Cardiac Lead Procedure']",[],['Poll - head']
529,"['Hypertensive disease', 'Heparin-induced thrombocytopenia', 'Coronavirus Infections']","['Interventional procedure', 'Therapeutic tactile stimulation', 'Shaving - surgical procedure']",[],"['Eye', 'Entire face']"
530,"['Heparin-induced thrombocytopenia', 'Influenza', 'Coronavirus Infections', 'Weakness']",[],[],['Hand']
531,"['Infantile Neuroaxonal Dystrophy', 'Coronavirus Infections']",['Quarantine'],[],[]
532,"['Communicable Diseases', 'Pneumonia', 'Common Cold', 'Influenza', 'Coronavirus Infections', 'Signs and Symptoms, Respiratory', 'Coughing', 'Dyspnea']",['Cardiac Lead Procedure'],[],[]
533,['Coronavirus Infections'],"['cisplatin/ifosfamide/mesna/mitomycin protocol', 'Toilet procedure']",[],['Body part']
534,"['Influenza', 'Coronavirus Infections', 'Weakness']","['Reparative closure', 'Demand (clinical)']",[],[]
535,"['Infantile Neuroaxonal Dystrophy', 'Pneumonia', 'Upper Respiratory Infections', 'Coronavirus Infections']","['Triage', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation']",[],"['Hand', 'Eye', 'Lanugo', 'Nose']"
536,['Coronavirus Infections'],[],[],[]
537,['Coronavirus Infections'],[],[],['Stem of Organ']
538,"['Heparin-induced thrombocytopenia', 'Pneumonia', 'Meningitis', 'Influenza', 'Coronavirus Infections']","['Vaccination', 'Coronavirus vaccination']",[],['20s']
539,['Coronavirus Infections'],[],[],[]
540,['Coronavirus Infections'],[],[],[]
541,['Coronavirus Infections'],[],[],[]
542,"['Influenza', 'Coronavirus Infections']",['Therapeutic tactile stimulation'],[],[]
543,"['Communicable Diseases', 'Wasting', 'Common Cold', 'Posterior reversible encephalopathy syndrome', 'HIV Infections', 'Coronavirus Infections', 'Rolling of eyes', 'Pain']","['Administration procedure', 'Release (procedure)']",[],['Beak']
544,"['Digitorenocerebral Syndrome', 'Influenza', 'Coronavirus Infections']",['Removal by grinding'],[],[]
545,"['Coronavirus Infections', 'Disease']",[],[],['Wing']
546,['Coronavirus Infections'],[],[],[]
547,['Coronavirus Infections'],[],[],[]
548,['Coronavirus Infections'],['Cardiac Lead Procedure'],[],[]
549,['Coronavirus Infections'],[],[],[]
550,['Coronavirus Infections'],[],[],[]
551,['Coronavirus Infections'],[],[],[]
552,['Coronavirus Infections'],['Quarantine'],[],[]
553,"['Communicable Diseases', 'Critical Illness', 'Coronavirus Infections']",['Therapeutic procedure'],[],[]
554,['Coronavirus Infections'],[],[],[]
555,"['Coronavirus Infections', 'Nightmares']",['Quarantine'],[],[]
556,['Coronavirus Infections'],[],[],[]
557,"['Tumor Necrosis Factor Receptor 1-Associated Periodic Syndrome', 'Digitorenocerebral Syndrome', 'Decompression Sickness', 'Coronavirus Infections', 'Disease', 'Coughing']",['Toilet procedure'],[],['Hand']
558,['Coronavirus Infections'],[],[],[]
559,"['Communicable Diseases', 'Dengue Fever', 'Hemorrhagic Fever, Ebola', 'Coronavirus Infections']",[],[],[]
560,"['Wasting', 'Coronavirus Infections', 'Hemorrhagic Fever, Ebola', 'Blackout - symptom']","['Administration procedure', 'Coronavirus vaccination']",[],[]
561,"['Communicable Diseases', 'Coronavirus Infections']","['Adoptive Immunotherapy', 'Vaccination', 'Therapeutic procedure']",[],['Lanugo']
562,"['Communicable Diseases', 'Coronavirus Infections']",[],[],[]
563,['Coronavirus Infections'],[],[],[]
564,"['Coronavirus Infections', 'Weakness']",[],[],[]
565,['Coronavirus Infections'],[],[],[]
566,"['Severe Acute Respiratory Syndrome', 'Coronavirus Infections']",[],[],[]
567,"['Coronavirus Infections', 'Seizures', 'Abnormal coordination']",['Therapeutic procedure'],[],[]
568,['Coronavirus Infections'],[],[],[]
569,"['Communicable Diseases', 'Severe Acute Respiratory Syndrome', 'West Nile viral infection', 'Hemorrhagic Fever, Ebola', 'Virus Diseases']",[],[],[]
570,"['Migraine Disorders', 'Communicable Diseases', 'Small Fiber Neuropathy', 'Acquired disease', 'Common Cold', 'Herpes zoster disease', 'Pneumocystis jiroveci pneumonia', 'Coronavirus Infections', 'Pyotraumatic dermatitis', 'Lichen Planus', 'Liver Cirrhosis', 'Idiopathic peripheral neuropathy', 'Neuropathy', 'Erythromelalgia', 'Disease', 'Painful Bladder Syndrome', 'Heartburn', 'Upper Extremity Paresis', 'Numbness of foot', 'Malaise', 'Fatigue', 'Burning sensation', 'Headache', 'Pain', 'Nervousness', 'nasal itching', 'Numbness', 'SHOULDER TENDERNESS', 'Perceived quality of life', 'Illness (finding)', 'Nausea', 'Flare', 'Pruritus', 'Has tingling sensation', 'Burning sensation of leg', 'local reaction', 'Arm Pain', 'Burning feet', 'Sore to touch', 'Chills']","['Application of ice packs', 'Transplantation', 'Chemotherapy Regimen', 'Tooth Extraction', 'Administration procedure', 'gene therapy', 'Incision and drainage', 'Discussion (procedure)', 'Neurostimulation procedures of spinal cord tissue', 'Childhood Immunization', 'Root Canal Therapy', 'DRUGS', 'Liquid diet', 'Treatment Protocols', 'Injection of therapeutic agent', 'Adoptive Immunotherapy', 'Primary operation', 'Vaccination', 'Injection procedure', 'Therapeutic procedure']",['gatorade'],"['Toes', 'Entire right foot', 'Inferior esophageal sphincter structure', 'Gingiva', 'Hand', 'Hip structure', 'Muscle of arm', 'Brain', 'Entire face', 'Entire ear', 'Intestines', 'Lamina I of gray matter of spinal cord', 'Entire upper arm', 'Toes.right', 'Foot']"
571,"['Diabetes Mellitus, Non-Insulin-Dependent', 'Potassium aggravated myotonia', 'Digitorenocerebral Syndrome', 'Heparin-induced thrombocytopenia', 'Common Cold', 'Chronic venous insufficiency', 'Myopathy', 'Bursitis of hip', 'Lung diseases', 'Bursitis', 'Transient Ischemic Attack', 'Infantile Neuroaxonal Dystrophy', 'Arthritis, Psoriatic', 'Inflammation of joint of foot', 'Chronic Kidney Diseases', 'Autoimmune Diseases', 'Radiation Damage', 'Disease', 'Steroid-induced myopathy', 'Painful Bladder Syndrome', 'Seizures', 'Illness (finding)', 'Tired', 'out (of) breath', 'Agitation', 'Fatigue', 'Tenalgia', 'Myalgia', 'Pain', 'Depressed - symptom', 'Back Pain', 'Dyspnea']","['Knee Replacement Arthroplasty (procedure)', 'Back exercises', 'Bench press', 'Exercise, Aerobic', 'Bortezomib/Dexamethasone/Pegylated Liposomal Doxorubicin Regimen', 'cyclophosphamide/doxorubicin/etoposide/interleukin-2', 'Radiation treatment', 'Exercise class', 'Removal by grinding', 'Discussion (procedure)', 'Reconstructive Surgical Procedures', 'Cardiac Lead Procedure', '5 minutes Office visit', 'Physical therapy exercises', 'Bone Marrow Transplantation', 'Yoga', 'Special Diet Therapy', 'ECHO protocol', 'Chemotherapy Regimen', 'Supervision (regime/therapy)', 'Incision and drainage', 'Reminding', 'Boot traction', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Exercise Pain Management', 'Therapeutic procedure']",[],"['Heart', 'Limb structure', 'Entire lobe of lung', 'Hippocampus Proper', 'Knee', 'Hair', 'Stomach', 'Entire ear', 'Entire face', 'Kidney', 'Entire neck', 'Entire head', 'Structure of achilles tendon', 'Lanugo', 'Foot']"
572,"['Communicable Diseases', 'Cystitis', 'Influenza', 'Rare Diseases', 'Herpes zoster disease', 'Septicemia', 'Pneumocystis jiroveci pneumonia', 'Hepatic methionine adenosyltransferase deficiency', 'Infantile Neuroaxonal Dystrophy', 'Neonatal hemochromatosis', 'Diabetes Mellitus', 'Macrophage Activation Syndrome', 'cold symptoms', 'Malnutrition', 'Signs and Symptoms', 'Malaise', 'Coughing', 'charmed', 'Clouded consciousness', 'Kidney problem', 'Sore to touch']","['Heart Transplantation', 'Administration of antibiotic', 'Transplantation', 'Chemotherapy Regimen', 'Quarantine', 'Administration procedure', 'Revision procedure', 'Lung Transplantation', 'cisplatin/cyclophosphamide/doxorubicin protocol', 'Coronavirus vaccination', 'Spatial guidance for medical procedure', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Booster Immunization - ActSubstanceAdministrationCode', 'Cardiac Lead Procedure', 'Childhood Immunization', 'DRUGS', 'Organ Donation procedure', 'Injection of therapeutic agent', 'Kidney Transplantation', 'Therapeutic tactile stimulation', 'arm injection', 'Vaccination', 'Manipulation procedure']",[],"['Heart', 'Entire upper arm', 'Organ', 'Hippocampus Proper', 'Hand', 'bony process', 'Lung', 'Transplanted organ', 'Structure of transplanted liver', 'Kidney']"
573,"['Prediabetes syndrome', 'Meckel syndrome type 1', 'PHOTOPAROXYSMAL RESPONSE 1', 'multiple pathologies', 'Terminal illness', 'Herpes zoster disease', 'Giant Cell Arteritis', 'Coronavirus Infections', 'Pneumocystis jiroveci pneumonia', 'Arthritis', 'Erythema', 'Severe chronic obstructive pulmonary disease', 'Infantile Neuroaxonal Dystrophy', 'Adenovirus Infections', 'Autoimmune Diseases', 'Immune System Diseases', 'Asthma', 'Sleep Apnea Syndromes', 'Chromosome 2q32-Q33 Deletion Syndrome', 'Recurrent disease', 'MUNGAN SYNDROME', 'Disease', 'Ache', 'BODY ACHE', 'Tired', 'Shoulder Pain', 'headache severe', 'Excruciating pain', 'Headache', 'Flushing', 'Pain', 'Lightheadedness', 'Nervousness', 'Acute onset fever', 'Nausea', 'Flare', 'Pruritus', 'Dizziness', 'Sore to touch', 'Chills', 'Dyspnea']","['Quarantine', 'Administration procedure', 'Influenza vaccination', 'gene therapy', 'Incision and drainage', 'Immunization Schedule', 'Immunization', 'Coronavirus vaccination', 'Spatial guidance for medical procedure', 'Discussion (procedure)', 'cold turkey', 'Childhood Immunization', 'DRUGS', 'Injection of therapeutic agent', 'Interventional procedure', 'Therapeutic tactile stimulation', 'septoplasty', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Prophylactic treatment', 'Vaccination', 'Release (procedure)']","['Prednisone 10 MG', 'Prednisone 20 MG', 'Prednisone 5 MG Oral Tablet', 'Prednisone 2 MG']","['Cuff - body part', 'Entire upper arm', 'Hand', 'Hip structure', 'Gut', 'Quarter of the Udder', 'Lanugo']"
574,"['Punctate inner choroidopathy', 'Digitorenocerebral Syndrome', 'Heparin-induced thrombocytopenia', 'Fish-Eye Disease', 'Common Cold', 'Hemorrhoids', 'Dermatofibrosis lenticularis disseminata', 'Chromosome 2q32-Q33 Deletion Syndrome', 'SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME', 'Arthritis', 'Tired', 'Exanthema', 'Hunger', 'Fatigue', 'Circling gait', 'Tremor', 'spells (neurological symptom)', 'Chills']","['Childhood Immunization', 'Surgical repair', 'removal technique', 'Injection of therapeutic agent', 'Distraction therapy', 'Incision and drainage', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Reminding', 'Exercise Pain Management', 'Therapeutic procedure', 'Discussion (procedure)', 'Removal by grinding']",[],"['Bone structure of rib', 'Entire head', 'Supernumerary mandibular right central primary incisor', 'Tail', 'Fifth toe structure', 'bony process', 'Lanugo', 'Skeletal bone']"
575,"['Infantile Neuroaxonal Dystrophy', 'Chronic Kidney Diseases', 'Digitorenocerebral Syndrome', 'Heparin-induced thrombocytopenia', 'Respiratory Tract Infections', 'Macrophage Activation Syndrome', 'Asthma', 'Upper Respiratory Infections', 'Coronavirus Infections', 'Seizures', 'Shaking of hands', 'gastrointestinal gas', 'Dizziness', 'Catch - Finding of sensory dimension of pain', 'Sore Throat', 'Sore to touch']","['Heart Transplantation', 'Elective Surgical Procedures', 'Transplantation', 'Chemotherapy Regimen', 'Quarantine', 'Group reassurance', 'Incision and drainage', 'Therapeutic immunosuppression', 'Discussion (procedure)', 'Removal of kidney from donor', 'Obstetric Delivery', 'Treatment Protocols', 'Kidney Transplantation', 'Therapeutic tactile stimulation', 'Pancreas Transplantation', 'Medical counseling', 'Isolation procedure', 'Gamete Intrafallopian Transfer']",[],"['Organ', 'Inferior esophageal sphincter structure', 'Hand', 'Hippocampus Proper', 'Right kidney', 'Liver', 'Entire face', 'Lung', 'Kidney', 'Structure of transplanted liver']"
576,"['Communicable Diseases', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE', 'Coronavirus Infections', 'Geroderma osteodysplastica', 'Lupus Erythematosus', 'Chronic Kidney Diseases', 'Hashimoto Disease', 'Phlebitis', 'Simian Acquired Immunodeficiency Syndrome', 'Gray Platelet Syndrome', 'Endometriosis', 'Pneumonia', 'Carpal Tunnel Syndrome', 'Lung Diseases, Interstitial', 'Influenza', 'Staphylococcal Infections', 'Fibromyalgia', 'Chronic Obstructive Airway Disease', 'Gout', 'Lupus Erythematosus, Discoid', 'Thyroid Diseases', 'Degenerative polyarthritis', 'Gonorrhea', 'Axenfeld-Rieger syndrome', 'Allergic disposition', 'Autoimmune Diseases', 'Peripheral Neuropathy', 'Disease', 'Flare', 'spells (neurological symptom)']","['Treated with', 'Infusion procedures', 'Dressing of skin or wound', 'Incision and drainage', 'bleomycin/methotrexate/vincristine protocol', 'Discussion (procedure)', 'Procedures involving the use of pharmaceuticals', 'Urgent Procedure', 'Hormone replacement therapy', 'Extraction', '5 minutes Office visit', 'Childhood Immunization', 'Injection of therapeutic agent', 'Therapeutic tactile stimulation', 'cisplatin/etoposide/mitoxantrone/tamoxifen protocol', 'Orthokeratology']",['leflunomide 20 MG'],"['Entire head', 'Beak', 'Heart', 'Thyroid Gland', 'Entire elbow region', 'Entire putamen', 'Pharyngeal structure', 'Blood Vessel', 'Entire breast', 'Entire upper limb', 'Kidney']"
